t_s,hour,pred_next_total_req_kw,capacity_kw,total_req_kw,total_served_kw,total_unmet_kw,total_flex_req_kw,total_flex_served_kw,total_flex_unmet_kw,hospital_req_kw,hospital_served_kw,hospital_unmet_kw,hospital_flex_req_kw,hospital_flex_served_kw,hospital_flex_unmet_kw,residential_req_kw,residential_served_kw,residential_unmet_kw,residential_flex_req_kw,residential_flex_served_kw,residential_flex_unmet_kw,commercial_req_kw,commercial_served_kw,commercial_unmet_kw,commercial_flex_req_kw,commercial_flex_served_kw,commercial_flex_unmet_kw,industrial_req_kw,industrial_served_kw,industrial_unmet_kw,industrial_flex_req_kw,industrial_flex_served_kw,industrial_flex_unmet_kw
46860,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
46920,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
46980,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47040,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47100,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47160,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47220,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47280,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47340,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47400,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47460,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47520,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47580,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47640,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47700,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47760,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47820,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47880,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
47940,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48000,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48060,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48120,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48180,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48240,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48300,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48360,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48420,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48480,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48540,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48600,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48660,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48720,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48780,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48840,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48900,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
48960,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49020,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49080,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49140,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49200,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49260,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49320,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49380,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49440,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49500,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49560,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49620,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49680,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49740,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49800,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49860,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49920,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49980,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50040,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50100,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50160,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50220,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50280,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50340,19,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50400,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50460,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50520,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50580,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50640,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50700,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50760,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50820,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50880,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50940,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51000,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51060,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51120,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51180,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51240,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51300,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51360,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51420,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51480,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51540,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51600,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51660,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51720,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51780,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51840,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51900,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51960,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52020,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52080,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52140,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52200,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52260,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52320,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52380,20,,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
